movie_id,primary_title,original_title,start_year,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit_ratio,profit,year
tt1291584,Warrior,Warrior,2011,"Drama,Sport",8.2,403755,74,2011-09-09,Warrior,25000000.0,13657115.0,24215385.0,0.9686154,-784615.0,2011
tt1293847,xXx: Return of Xander Cage,xXx: Return of Xander Cage,2017,"Action,Adventure,Thriller",5.2,77976,15,2017-01-20,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,4.0592159882352945,260033359.0,2017
tt1294226,The Last Song,The Last Song,2010,"Drama,Music,Romance",6.0,74914,15,2010-03-31,The Last Song,20000000.0,62950384.0,92678948.0,4.6339474,72678948.0,2010
tt1296373,The FP,The FP,2011,Comedy,5.6,1541,12,2012-03-16,The FP,60000.0,0.0,0.0,0.0,-60000.0,2012
tt1298530,Animals,Animals,2012,"Drama,Fantasy",6.2,758,34,2008-12-31,Animals,5500000.0,0.0,0.0,0.0,-5500000.0,2008
tt1298649,The Watch,The Watch,2012,"Action,Comedy,Horror",5.7,115757,27,2012-07-27,The Watch,55000000.0,34353000.0,67130045.0,1.2205462727272727,12130045.0,2012
tt1298650,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2011,"Action,Adventure,Fantasy",6.6,447624,2,2011-05-20,Pirates of the Caribbean: On Stranger Tides,410600000.0,241063875.0,1045663875.0,2.546672856794934,635063875.0,2011
tt1300854,Iron Man 3,Iron Man Three,2013,"Action,Adventure,Sci-Fi",7.2,692794,48,2013-05-03,Iron Man 3,200000000.0,408992272.0,1215392272.0,6.07696136,1015392272.0,2013
tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,"Action,Adventure,Animation",7.2,228465,74,2011-05-26,Kung Fu Panda 2,150000000.0,165249063.0,664837547.0,4.432250313333333,514837547.0,2011
tt1302067,Yogi Bear,Yogi Bear,2010,"Adventure,Animation,Comedy",4.6,18934,62,2010-12-17,Yogi Bear,80000000.0,100246011.0,204774690.0,2.559683625,124774690.0,2010
tt1303803,Standing Ovation,Standing Ovation,2010,Musical,3.3,658,11,2010-07-16,Standing Ovation,5600000.0,531806.0,531806.0,0.09496535714285714,-5068194.0,2010
tt1305583,Our Family Wedding,Our Family Wedding,2010,"Comedy,Romance",4.9,6417,95,2010-03-12,Our Family Wedding,14000000.0,20255281.0,21410546.0,1.5293247142857143,7410546.0,2010
tt1305591,Mars Needs Moms,Mars Needs Moms,2011,"Adventure,Animation,Family",5.4,19823,94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,0.26366505333333334,-110450242.0,2011
tt1306980,50/50,50/50,2011,"Comedy,Drama,Romance",7.7,300475,73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,5.166841875,33334735.0,2011
tt1307068,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,"Adventure,Comedy,Drama",6.7,102047,48,2012-06-22,Seeking a Friend for the End of the World,10000000.0,7078738.0,11766959.0,1.1766959,1766959.0,2012
tt1308729,Bullet to the Head,Bullet to the Head,2012,"Action,Crime,Thriller",5.7,44816,42,2013-02-01,Bullet to the Head,55000000.0,9489829.0,22597969.0,0.41087216363636364,-32402031.0,2013
tt1313092,Animal Kingdom,Animal Kingdom,2010,"Crime,Drama",7.3,51576,71,2010-08-13,Animal Kingdom,4200000.0,1044039.0,8078683.0,1.9234959523809523,3878683.0,2010
tt1314190,3 Backyards,3 Backyards,2010,Drama,5.0,611,51,2011-03-11,3 Backyards,300000.0,39475.0,39475.0,0.13158333333333333,-260525.0,2011
tt1314655,Devil,Devil,2010,"Horror,Mystery,Thriller",6.2,122080,71,2010-09-17,Devil,10000000.0,33679655.0,63354114.0,6.3354114,53354114.0,2010
tt1316616,There Be Dragons,There Be Dragons,2011,"Biography,Drama,War",5.8,4326,21,2011-05-06,There Be Dragons,36000000.0,1069334.0,4020990.0,0.11169416666666666,-31979010.0,2011
tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011,"Action,Drama,Sci-Fi",7.6,473020,31,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,5.064367741935484,377986200.0,2011
tt1319716,It's a Wonderful Afterlife,It's a Wonderful Afterlife,2010,"Comedy,Drama,Fantasy",5.4,1361,36,2010-10-08,It's a Wonderful Afterlife,10000000.0,0.0,1642939.0,0.1642939,-8357061.0,2010
tt1320244,The Last Exorcism,The Last Exorcism,2010,"Drama,Horror,Thriller",5.6,45815,15,2010-08-27,The Last Exorcism,1800000.0,41034350.0,70165900.0,20.0,68365900.0,2010
tt1320253,The Expendables,The Expendables,2010,"Action,Adventure,Thriller",6.5,307897,34,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,3.2715630975609757,186268174.0,2010
tt1320261,Gulliver's Travels,Gulliver's Travels,2010,"Adventure,Comedy,Family",4.9,61178,13,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,2.0715879285714287,120017848.0,2010
tt1320291,The Reef,The Reef,2010,"Adventure,Drama,Horror",5.8,15194,33,2010-12-31,The Reef,10000000.0,0.0,15037867.0,1.5037867,5037867.0,2010
tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,64,2010-04-16,Death at a Funeral,21000000.0,42739347.0,48977233.0,2.3322491904761904,27977233.0,2010
tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,53,2007-08-17,Death at a Funeral,20000000.0,8580428.0,46790428.0,2.3395214,26790428.0,2007
tt1321511,Oldboy,Oldboy,2013,"Action,Drama,Mystery",5.8,63231,32,2005-03-25,Oldboy,3000000.0,707391.0,6239723.0,2.0799076666666667,3239723.0,2005
tt1321860,The Beaver,The Beaver,2011,Drama,6.7,45173,79,2011-05-06,The Beaver,21000000.0,970816.0,5046038.0,0.2402875238095238,-15953962.0,2011
tt1321869,The Lovers,The Lovers,2013,"Action,Adventure,Romance",4.6,2867,56,2015-03-13,The Lovers,35000000.0,0.0,53899.0,0.0015399714285714286,-34946101.0,2015
tt1321870,Gangster Squad,Gangster Squad,2013,"Action,Crime,Drama",6.7,195560,4,2013-01-11,Gangster Squad,60000000.0,46000903.0,104100903.0,1.73501505,44100903.0,2013
tt1322269,August: Osage County,August: Osage County,2013,"Comedy,Drama",7.2,79383,15,2013-12-25,August: Osage County,25000000.0,37738810.0,50738810.0,2.0295524,25738810.0,2013
tt1322312,Going the Distance,Going the Distance,2010,"Comedy,Romance",6.3,54421,11,2010-09-03,Going the Distance,32000000.0,17804299.0,43603990.0,1.3626246875,11603990.0,2010
tt1323045,Frozen,Frozen,2010,"Adventure,Drama,Sport",6.2,62311,56,2013-11-22,Frozen,150000000.0,400738009.0,1272469910.0,8.483132733333333,1122469910.0,2013
tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,50,2010-07-09,Despicable Me,69000000.0,251513985.0,543464573.0,7.87629815942029,474464573.0,2010
tt1325004,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,2010,"Adventure,Drama,Fantasy",5.0,211733,53,2010-06-30,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828.0,10.383865117647058,638102828.0,2010
tt1327194,The Lucky One,The Lucky One,2012,"Drama,Romance",6.5,94359,87,2012-04-20,The Lucky One,25000000.0,60457138.0,96633833.0,3.86535332,71633833.0,2012
tt1327601,Something Wicked,Something Wicked,2014,"Drama,Horror,Mystery",4.8,1243,68,2015-03-17,Something Wicked,3000000.0,0.0,0.0,0.0,-3000000.0,2015
tt1327709,Cyrus,Cyrus,2010,"Crime,Horror,Mystery",4.7,944,27,2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0,1.4375565714285714,3062896.0,2010
tt1327773,Lee Daniels' The Butler,The Butler,2013,"Biography,Drama",7.2,102468,45,2013-08-16,Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,5.900849933333333,147025498.0,2013
tt1328873,Death Calls,Death Calls,2010,"Action,Adventure,Mystery",4.6,33,67,2010-12-31,Death Calls,290000.0,0.0,0.0,0.0,-290000.0,2010
tt1331294,The Apostle,O Apóstolo,2012,"Animation,Horror",7.0,514,86,1997-12-17,The Apostle,5000000.0,20733485.0,21277770.0,4.255554,16277770.0,1997
tt1333125,Movie 43,Movie 43,2013,Comedy,4.3,92980,39,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0,3.1164747,21164747.0,2013
tt1334260,Never Let Me Go,Never Let Me Go,2010,"Drama,Romance,Sci-Fi",7.1,130084,29,2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0,0.7449145333333334,-3826282.0,2010
tt1334512,Arthur,Arthur,2011,"Comedy,Romance",5.7,49013,67,2011-04-08,Arthur,40000000.0,33035397.0,47787943.0,1.194698575,7787943.0,2011
tt1334515,Bad Company,Bad Company,2010,Thriller,5.1,10,34,2002-06-07,Bad Company,70000000.0,30157016.0,69157016.0,0.9879573714285714,-842984.0,2002
tt1334553,The Perfect Host,The Perfect Host,2010,"Comedy,Crime,Thriller",6.8,23378,84,2011-07-01,The Perfect Host,1000000.0,48764.0,51587.0,0.051587,-948413.0,2011
tt1335975,47 Ronin,47 Ronin,2013,"Action,Adventure,Drama",6.3,135754,12,2013-12-25,47 Ronin,175000000.0,38362475.0,151716815.0,0.8669532285714285,-23283185.0,2013
tt1336608,Rock of Ages,Rock of Ages,2012,"Comedy,Drama,Musical",5.9,69910,29,2012-06-15,Rock of Ages,70000000.0,38518613.0,61031932.0,0.8718847428571429,-8968068.0,2012
tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,2011,"Drama,Mystery,Thriller",7.1,174890,72,2011-12-09,Tinker Tailor Soldier Spy,21000000.0,24149393.0,81452811.0,3.8787052857142856,60452811.0,2011
tt1341167,Four Lions,Four Lions,2010,"Comedy,Crime,Drama",7.3,66209,79,2010-11-05,Four Lions,3750000.0,310007.0,2436111.0,0.6496296,-1313889.0,2010
tt1342096,Butterfly,Butterfly,2010,"Horror,Thriller",4.7,53,98,2010-12-31,Butterfly,250000.0,0.0,0.0,0.0,-250000.0,2010
tt1343092,The Great Gatsby,The Great Gatsby,2013,"Drama,Romance",7.3,433165,70,2013-05-10,The Great Gatsby,190000000.0,144840419.0,351040419.0,1.8475811526315788,161040419.0,2013
tt1343092,The Great Gatsby,The Great Gatsby,2013,"Drama,Romance",7.3,433165,100,1974-03-29,The Great Gatsby,7000000.0,26533200.0,26533200.0,3.790457142857143,19533200.0,1974
tt1343727,Dredd,Dredd,2012,"Action,Crime,Sci-Fi",7.1,234616,15,2012-09-21,Dredd,45000000.0,13414714.0,41467606.0,0.9215023555555556,-3532394.0,2012
tt1345836,The Dark Knight Rises,The Dark Knight Rises,2012,"Action,Thriller",8.4,1387769,11,2012-07-20,The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,3.9434149054545453,809439099.0,2012
tt1350546,Redemption,Redemption,2011,"Adventure,Drama,Romance",4.5,98,97,2013-06-28,Redemption,23000000.0,36686.0,13593473.0,0.5910205652173913,-9406527.0,2013
tt1351685,Jack the Giant Slayer,Jack the Giant Slayer,2013,"Adventure,Fantasy",6.3,123127,66,2013-03-01,Jack the Giant Slayer,195000000.0,65187603.0,197687603.0,1.0137825794871795,2687603.0,2013
tt1355630,If I Stay,If I Stay,2014,"Drama,Fantasy,Music",6.8,107625,73,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,7.1232881818181815,67356170.0,2014
tt1355631,The Infiltrator,The Infiltrator,2016,"Biography,Crime,Drama",7.0,61547,32,2016-07-13,The Infiltrator,47500000.0,15436808.0,20718104.0,0.4361706105263158,-26781896.0,2016
tt1355644,Passengers,Passengers,2016,"Drama,Romance,Sci-Fi",7.0,311083,28,2016-12-21,Passengers,110000000.0,100014699.0,302239672.0,2.747633381818182,192239672.0,2016
tt1355683,Black Mass,Black Mass,2015,"Biography,Crime,Drama",6.9,155847,59,2015-09-18,Black Mass,53000000.0,62575678.0,98837872.0,1.8648655094339623,45837872.0,2015
tt1360826,Rust,Rust,2010,Drama,5.6,404,93,2010-10-05,Rust,250000.0,0.0,0.0,0.0,-250000.0,2010
tt1361313,The Extra Man,The Extra Man,2010,Comedy,5.9,4580,53,2010-07-30,The Extra Man,7000000.0,453377.0,492108.0,0.07030114285714285,-6507892.0,2010
tt1365519,Tomb Raider,Tomb Raider,2018,"Action,Adventure,Fantasy",6.3,163560,70,2018-03-16,Tomb Raider,90000000.0,58250803.0,273477501.0,3.0386389,183477501.0,2018
tt1366338,Lowriders,Lowriders,2016,"Adventure,Crime,Drama",5.7,1954,35,2017-05-12,Lowriders,916000.0,6179955.0,6188421.0,6.755918122270742,5272421.0,2017
tt1366344,The Sitter,The Sitter,2011,Comedy,5.7,65575,32,2011-12-09,The Sitter,25000000.0,30542576.0,38749404.0,1.54997616,13749404.0,2011
tt1366365,The Cold Light of Day,The Cold Light of Day,2012,"Action,Thriller",4.9,33039,78,2012-09-07,The Cold Light of Day,20000000.0,3763583.0,25361206.0,1.2680603,5361206.0,2012
tt1371111,Cloud Atlas,Cloud Atlas,2012,"Action,Drama,Mystery",7.4,326473,63,2012-10-26,Cloud Atlas,102000000.0,27108272.0,130673154.0,1.2811093529411766,28673154.0,2012
tt1371155,Made in Dagenham,Made in Dagenham,2010,"Biography,Comedy,Drama",7.2,13121,14,2010-11-19,Made in Dagenham,8000000.0,1095369.0,15644196.0,1.9555245,7644196.0,2010
tt1371160,The Kid,The Kid,2010,Drama,6.9,1206,94,2000-07-07,The Kid,65000000.0,69688384.0,69688384.0,1.0721289846153845,4688384.0,2000
tt1372686,Coriolanus,Coriolanus,2011,"Drama,Thriller,War",6.1,29654,99,2012-01-20,Coriolanus,10000000.0,749641.0,2179623.0,0.2179623,-7820377.0,2012
tt1372689,Stranded,Djinns,2010,"Horror,Mystery",5.1,800,13,2013-07-26,Stranded,1900000.0,0.0,285593.0,0.15031210526315789,-1614407.0,2013
tt1373405,The Awakening,The Awakening,2010,"Horror,Thriller",2.4,141,4,2012-08-17,The Awakening,4900000.0,95933.0,6924321.0,1.4131267346938776,2024321.0,2012
tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,"Action,Comedy,Horror",5.8,46187,74,2016-02-05,Pride and Prejudice and Zombies,28000000.0,10907291.0,16638300.0,0.594225,-11361700.0,2016
tt1374992,Upside Down,Upside Down,2012,"Drama,Fantasy,Romance",6.4,66347,4,2013-03-15,Upside Down,50000000.0,102118.0,26387039.0,0.52774078,-23612961.0,2013
tt1375666,Inception,Inception,2010,"Action,Adventure,Sci-Fi",8.8,1841066,38,2010-07-16,Inception,160000000.0,292576195.0,835524642.0,5.2220290125,675524642.0,2010
tt1375670,Grown Ups,Grown Ups,2010,Comedy,6.0,210377,34,2010-06-25,Grown Ups,75000000.0,162001186.0,272223430.0,3.629645733333333,197223430.0,2010
tt1376195,Gunless,Gunless,2010,"Action,Comedy,Drama",6.5,3376,49,2010-04-30,Gunless,9900000.0,458054.0,458054.0,0.04626808080808081,-9441946.0,2010
tt1376213,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,2013,"Adventure,Family,Fantasy",5.4,5257,29,2014-01-10,The Adventurer: The Curse of the Midas Box,25000000.0,0.0,0.0,0.0,-25000000.0,2014
tt1385826,The Adjustment Bureau,The Adjustment Bureau,2011,"Romance,Sci-Fi,Thriller",7.1,227616,81,2011-03-04,The Adjustment Bureau,50200000.0,62495645.0,126931325.0,2.5285124501992033,76731325.0,2011
tt1385867,Cop Out,Cop Out,2010,"Action,Comedy,Crime",5.6,81656,99,2010-02-26,Cop Out,37000000.0,44875481.0,55909910.0,1.5110786486486487,18909910.0,2010
tt1386588,The Other Guys,The Other Guys,2010,"Action,Comedy,Crime",6.7,221664,74,2010-08-06,The Other Guys,100000000.0,119219978.0,170936470.0,1.7093647,70936470.0,2010
tt1386697,Suicide Squad,Suicide Squad,2016,"Action,Adventure,Fantasy",6.0,533039,100,2016-08-05,Suicide Squad,175000000.0,325100054.0,746059887.0,4.263199354285715,571059887.0,2016
tt1386703,Total Recall,Total Recall,2012,"Action,Adventure,Mystery",6.3,228460,79,2012-08-03,Total Recall,125000000.0,58877969.0,211856088.0,1.694848704,86856088.0,2012
tt1386703,Total Recall,Total Recall,2012,"Action,Adventure,Mystery",6.3,228460,80,1990-06-01,Total Recall,65000000.0,119394839.0,261400000.0,4.021538461538461,196400000.0,1990
tt1389072,Downsizing,Downsizing,2017,"Drama,Sci-Fi",5.7,74815,62,2017-12-22,Downsizing,68000000.0,24449754.0,54462971.0,0.800926044117647,-13537029.0,2017
tt1389137,We Bought a Zoo,We Bought a Zoo,2011,"Comedy,Drama,Family",7.1,126849,14,2011-12-23,We Bought a Zoo,50000000.0,75624550.0,118729073.0,2.37458146,68729073.0,2011
tt1389139,When the Bough Breaks,When the Bough Breaks,2016,"Crime,Drama,Horror",5.1,4729,85,2016-09-09,When the Bough Breaks,10000000.0,29747603.0,30768449.0,3.0768449,20768449.0,2016
tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015,"Action,Adventure,Biography",6.9,108628,1,2015-12-11,In the Heart of the Sea,100000000.0,25020758.0,89693309.0,0.89693309,-10306691.0,2015
tt1390539,The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,2013,"Adventure,Family,Fantasy",4.9,1502,31,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000.0,549632.0,549632.0,0.2198528,-1950368.0,2013
tt1391137,Why Did I Get Married Too?,Why Did I Get Married Too?,2010,"Comedy,Drama,Romance",4.6,8653,16,2010-04-02,Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0,3.04155335,40831067.0,2010
tt1392170,The Hunger Games,The Hunger Games,2012,"Action,Adventure,Sci-Fi",7.2,795227,38,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0,8.4740422375,597923379.0,2012
tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,"Action,Adventure,Sci-Fi",8.1,780910,75,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,2.467320133333333,220098020.0,2015
tt1392197,Marmaduke,Marmaduke,2010,"Comedy,Family",4.2,13283,59,2010-06-04,Marmaduke,50000000.0,33644788.0,89895930.0,1.7979186,39895930.0,2010
tt1392214,Prisoners,Prisoners,2013,"Crime,Drama,Mystery",8.1,526273,48,2013-09-20,Prisoners,46000000.0,61002302.0,113402302.0,2.465267434782609,67402302.0,2013
tt1396484,It,It,2017,"Horror,Thriller",7.4,359123,24,2017-09-08,It,35000000.0,327481748.0,697457969.0,19.927370542857144,662457969.0,2017
tt1397280,Taken 2,Taken 2,2012,"Action,Thriller",6.3,273106,54,2012-10-05,Taken 2,45000000.0,139854287.0,377807404.0,8.395720088888888,332807404.0,2012
tt1397514,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,2012,"Action,Adventure,Comedy",5.8,83507,10,2012-02-10,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,4.027166607594936,239146162.0,2012
tt1398426,Straight Outta Compton,Straight Outta Compton,2015,"Biography,Drama,History",7.9,165307,35,2015-08-14,Straight Outta Compton,28000000.0,161197785.0,202182981.0,7.22082075,174182981.0,2015
tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,2011,"Action,Adventure,Sci-Fi",6.2,366409,64,2011-06-29,Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543.0,5.763028425641026,928790543.0,2011
tt1399683,Winter's Bone,Winter's Bone,2010,"Drama,Mystery",7.2,127751,8,2010-06-11,Winter's Bone,2000000.0,6531503.0,16131551.0,8.0657755,14131551.0,2010
tt1401152,Unknown,Unknown,2011,"Action,Mystery,Thriller",6.9,235167,21,2011-02-18,Unknown,40000000.0,63686397.0,136123083.0,3.403077075,96123083.0,2011
tt1401152,Unknown,Unknown,2011,"Action,Mystery,Thriller",6.9,235167,84,2006-11-03,Unknown,3700000.0,26403.0,3355048.0,0.9067697297297297,-344952.0,2006
tt1402488,Happy Feet Two,Happy Feet Two,2011,"Adventure,Animation,Comedy",5.9,38396,33,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0,1.1700478962962964,22956466.0,2011
tt1403177,Hesher,Hesher,2010,"Comedy,Crime,Drama",7.0,48483,54,2011-05-13,Hesher,7000000.0,382946.0,382946.0,0.05470657142857143,-6617054.0,2011
tt1403241,Wolves,Wolves,2014,"Action,Fantasy,Horror",5.3,7312,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,0.005275166666666667,-17905047.0,2014
tt1403865,True Grit,True Grit,2010,"Adventure,Drama,Western",7.6,284034,29,2010-12-22,True Grit,35000000.0,171243005.0,252276928.0,7.207912228571429,217276928.0,2010
tt1403981,Remember Me,Remember Me,2010,"Drama,Romance",7.1,129443,51,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,3.5316325,40506120.0,2010
tt1405500,For Colored Girls,For Colored Girls,2010,Drama,6.1,6728,67,2010-11-05,For Colored Girls,21000000.0,37729698.0,38017873.0,1.8103749047619047,17017873.0,2010
tt1407061,Just Wright,Just Wright,2010,"Comedy,Romance,Sport",5.9,12466,85,2010-05-14,Just Wright,12000000.0,21540363.0,21867665.0,1.8223054166666666,9867665.0,2010
tt1408101,Star Trek Into Darkness,Star Trek Into Darkness,2013,"Action,Adventure,Sci-Fi",7.7,445535,68,2013-05-16,Star Trek Into Darkness,190000000.0,228778661.0,467381584.0,2.4599030736842105,277381584.0,2013
tt1408253,Ride Along,Ride Along,2014,"Action,Comedy,Crime",6.2,94529,67,2014-01-17,Ride Along,25000000.0,134202565.0,153733800.0,6.149352,128733800.0,2014
tt1409024,Men in Black 3,Men in Black 3,2012,"Action,Adventure,Comedy",6.8,309879,35,2012-05-25,Men in Black 3,215000000.0,179020854.0,654213485.0,3.042853418604651,439213485.0,2012
tt1410297,Beloved,O Bem Amado,2010,Comedy,6.4,506,65,1998-10-16,Beloved,53000000.0,22852487.0,22852487.0,0.431179,-30147513.0,1998
tt1411238,No Strings Attached,No Strings Attached,2011,"Comedy,Romance",6.2,197663,84,2011-01-21,No Strings Attached,25000000.0,70662220.0,149228078.0,5.96912312,124228078.0,2011
tt1411250,Riddick,Riddick,2013,"Action,Adventure,Sci-Fi",6.4,144821,66,2013-09-06,Riddick,38000000.0,42025135.0,94763758.0,2.493783105263158,56763758.0,2013
tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011,Comedy,3.3,10648,78,2011-09-09,Bucky Larson: Born to Be a Star,10000000.0,2529395.0,2529395.0,0.2529395,-7470605.0,2011
tt1411697,The Hangover Part II,The Hangover Part II,2011,"Comedy,Mystery",6.5,432800,39,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,7.3308038125,506464305.0,2011
tt1411704,Hop,Hop,2011,"Adventure,Animation,Comedy",5.4,28893,27,2011-04-01,Hop,63000000.0,108085305.0,188657593.0,2.994564968253968,125657593.0,2011
tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,2011,"Comedy,Drama,Romance",7.3,85811,55,2012-05-04,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780.0,13.463978,124639780.0,2012
tt1412528,Table 19,Table 19,2017,"Comedy,Drama,Romance",5.8,22751,45,2017-03-03,Table 19,5000000.0,3614896.0,4620399.0,0.9240798,-379601.0,2017
tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,64,2018-01-19,12 Strong,35000000.0,45819713.0,71118378.0,2.031953657142857,36118378.0,2018
tt1413495,Paranoia,Paranoia,2013,"Drama,Thriller",5.7,33149,19,2013-08-16,Paranoia,40000000.0,7388654.0,16340767.0,0.408519175,-23659233.0,2013
tt1414378,Tracker,Tracker,2010,"Action,Adventure,Drama",6.5,3460,4,2011-12-31,Tracker,6500000.0,0.0,3149.0,0.0004844615384615385,-6496851.0,2011
tt1414382,You Again,You Again,2010,"Comedy,Family,Romance",5.8,46690,78,2010-09-24,You Again,20000000.0,25702053.0,32838945.0,1.64194725,12838945.0,2010
tt1416801,Kill the Irishman,Kill the Irishman,2011,"Biography,Crime,Drama",7.1,41504,32,2011-03-11,Kill the Irishman,12000000.0,1188194.0,1188194.0,0.09901616666666667,-10811806.0,2011
tt1418377,"I, Frankenstein","I, Frankenstein",2014,"Action,Fantasy,Horror",5.1,74910,14,2014-01-24,"I, Frankenstein",65000000.0,19075290.0,74575290.0,1.147312153846154,9575290.0,2014
tt1418646,Beneath Hill 60,Beneath Hill 60,2010,"Drama,History,War",7.1,6903,20,2014-06-17,Beneath Hill 60,9000000.0,0.0,3440939.0,0.38232655555555556,-5559061.0,2014
tt1421051,Somewhere,Somewhere,2010,"Comedy,Drama",6.3,40250,42,2010-12-22,Somewhere,7000000.0,1785645.0,17023121.0,2.4318744285714287,10023121.0,2010
tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,"Adventure,Crime,Thriller",6.3,25547,56,2012-03-20,A Lonely Place to Die,4000000.0,0.0,442550.0,0.1106375,-3557450.0,2012
tt1423894,Barney's Version,Barney's Version,2010,"Comedy,Drama",7.3,23058,86,2011-01-14,Barney's Version,30000000.0,7502560.0,8845575.0,0.2948525,-21154425.0,2011
tt1423995,Stone,Stone,2010,"Drama,Thriller",5.4,38667,50,2010-10-08,Stone,22000000.0,1810078.0,4065020.0,0.18477363636363636,-17934980.0,2010
tt1424381,Predators,Predators,2010,"Action,Adventure,Sci-Fi",6.4,199764,35,2010-07-09,Predators,40000000.0,52000688.0,127234389.0,3.180859725,87234389.0,2010
tt1425922,Black Nativity,Black Nativity,2013,"Drama,Family,Music",4.6,1901,63,2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,0.4162934285714286,-10214865.0,2013
tt1428538,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,2013,"Action,Fantasy,Horror",6.1,183387,27,2013-01-25,Hansel & Gretel: Witch Hunters,50000000.0,55703475.0,214949716.0,4.29899432,164949716.0,2013
tt1430132,The Wolverine,The Wolverine,2013,"Action,Adventure,Sci-Fi",6.7,401286,8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,3.6213639304347827,301456852.0,2013
tt1430607,Arthur Christmas,Arthur Christmas,2011,"Adventure,Animation,Comedy",7.1,45439,14,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0,1.7613779294117646,64717124.0,2011
tt1430612,Brick Mansions,Brick Mansions,2014,"Action,Crime",5.7,37528,69,2014-04-25,Brick Mansions,28000000.0,20396829.0,73421224.0,2.6221865714285713,45421224.0,2014
tt1430615,Big Miracle,Big Miracle,2012,"Biography,Drama,Family",6.5,17585,99,2012-02-03,Big Miracle,40000000.0,20157300.0,25268680.0,0.631717,-14731320.0,2012
tt1430625,Payback,Payback,2012,Documentary,6.4,186,10,1999-02-05,Payback,50000000.0,81526121.0,161626121.0,3.23252242,111626121.0,1999
tt1430626,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,2012,"Adventure,Animation,Comedy",6.7,41958,34,2012-04-27,The Pirates! Band of Misfits,55000000.0,31051126.0,136143605.0,2.4753382727272726,81143605.0,2012
tt1430811,Deadline,Deadline,2012,"Drama,Mystery,Thriller",4.8,396,29,2009-12-31,Deadline,1800000.0,0.0,0.0,0.0,-1800000.0,2009
tt1431045,Deadpool,Deadpool,2016,"Action,Adventure,Comedy",8.0,820847,56,2016-02-12,Deadpool,58000000.0,363070709.0,801025593.0,13.810786086206896,743025593.0,2016
tt1431065,Forget Me Not,Forget Me Not,2010,Romance,6.6,1835,44,2011-05-24,Forget Me Not,1300000.0,0.0,13465.0,0.010357692307692307,-1286535.0,2011
