id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,profit_ratio,profit,year_x,title,studio,domestic_gross_y,foreign_gross,year_y,total_gross,budget_category
91,2011-03-18,Limitless,27000000.0,79249455.0,155564919.0,5.761663666666666,128564919.0,2011,Limitless,Rela.,79200000.0,82600000.0,2011,161800000.0,High
98,2016-05-13,Money Monster,27000000.0,41012075.0,93466095.0,3.461707222222222,66466095.0,2016,Money Monster,TriS,41000000.0,52300000.0,2016,93300000.0,High
100,2011-08-19,Spy Kids: All the Time in the World,27000000.0,38536376.0,80681183.0,2.9881919629629627,53681183.0,2011,Spy Kids: All the Time in the World,W/Dim.,38500000.0,47000000.0,2011,85500000.0,High
7,2010-10-01,Case 39,27000000.0,13261851.0,28773827.0,1.0656972962962963,1773827.0,2010,Case 39,ParV,13300000.0,14900000.0,2010,28200000.0,High
38,2012-08-29,Lawless,26000000.0,37397291.0,54393687.0,2.0920648846153846,28393687.0,2012,Lawless,Wein.,37400000.0,16300000.0,2012,53700000.0,High
42,2014-10-17,The Best of Me,26000000.0,26766213.0,41059418.0,1.5792083846153846,15059418.0,2014,The Best of Me,Rela.,26800000.0,9200000.0,2014,36000000.0,High
45,2012-04-27,The Raven,26000000.0,16008272.0,30601801.0,1.176992346153846,4601801.0,2012,The Raven,Rela.,16000000.0,13600000.0,2012,29600000.0,High
48,2015-07-10,Self/Less,26000000.0,12279691.0,33667319.0,1.2948968846153845,7667319.0,2015,Self/Less,Focus,12300000.0,18200000.0,2015,30500000.0,High
50,2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,0.23669892307692308,-19845828.0,2013,The Fifth Estate,BV,3300000.0,5300000.0,2013,8600000.0,High
52,2014-03-21,Blood Ties,26000000.0,42472.0,2923959.0,0.11245996153846154,-23076041.0,2014,Blood Ties,ALP,2800.0,18700000.0,2011,18702800.0,High
63,2011-08-10,The Help,25000000.0,169705587.0,213120004.0,8.52480016,188120004.0,2011,The Help,BV,169700000.0,46900000.0,2011,216600000.0,High
64,2016-12-25,Hidden Figures,25000000.0,169607287.0,231771716.0,9.27086864,206771716.0,2016,Hidden Figures,Fox,169600000.0,66300000.0,2016,235900000.0,High
67,2014-01-17,Ride Along,25000000.0,134202565.0,153733800.0,6.149352,128733800.0,2014,Ride Along,Uni.,134900000.0,19500000.0,2014,154400000.0,High
77,2010-02-05,Dear John,25000000.0,80014842.0,142033509.0,5.68134036,117033509.0,2010,Dear John,SGem,80000000.0,35000000.0,2010,115000000.0,High
79,2012-12-25,Parental Guidance,25000000.0,77267296.0,120832383.0,4.83329532,95832383.0,2012,Parental Guidance,Fox,77300000.0,42500000.0,2012,119800000.0,High
84,2011-01-21,No Strings Attached,25000000.0,70662220.0,149228078.0,5.96912312,124228078.0,2011,No Strings Attached,Par.,70700000.0,78600000.0,2011,149300000.0,High
85,2012-01-13,Contraband,25000000.0,66528000.0,98406855.0,3.9362742,73406855.0,2012,Contraband,Uni.,66500000.0,29700000.0,2012,96200000.0,High
87,2012-04-20,The Lucky One,25000000.0,60457138.0,96633833.0,3.86535332,71633833.0,2012,The Lucky One,WB,60500000.0,38900000.0,2012,99400000.0,High
93,2013-12-13,Tyler Perry's A Madea Christmas,25000000.0,52543354.0,52543354.0,2.10173416,27543354.0,2013,Tyler Perry's A Madea Christmas,LGF,52500000.0,853000.0,2013,53353000.0,High
95,2012-01-27,The Grey,25000000.0,51580136.0,81249176.0,3.24996704,56249176.0,2012,The Grey,ORF,51600000.0,25700000.0,2012,77300000.0,High
2,2014-08-15,The Giver,25000000.0,45090374.0,66540205.0,2.6616082,41540205.0,2014,The Giver,Wein.,45100000.0,21900000.0,2014,67000000.0,High
6,2015-11-20,The Night Before,25000000.0,43035725.0,52427346.0,2.09709384,27427346.0,2015,The Night Before,Sony,43000000.0,9300000.0,2015,52300000.0,High
15,2013-12-25,August: Osage County,25000000.0,37738810.0,50738810.0,2.0295524,25738810.0,2013,August: Osage County,Wein.,37700000.0,36500000.0,2013,74200000.0,High
17,2014-05-16,Million Dollar Arm,25000000.0,36447959.0,39217912.0,1.56871648,14217912.0,2014,Million Dollar Arm,BV,36500000.0,2800000.0,2014,39300000.0,High
21,2018-09-07,Peppermint,25000000.0,35418723.0,51800758.0,2.07203032,26800758.0,2018,Peppermint,STX,35400000.0,18400000.0,2018,53800000.0,High
25,2014-12-10,The Gambler,25000000.0,33680992.0,38718031.0,1.54872124,13718031.0,2014,The Gambler,Par.,33700000.0,5600000.0,2014,39300000.0,High
50,1999-08-04,The Gambler,3000000.0,51773.0,101773.0,0.033924333333333334,-2898227.0,1999,The Gambler,Par.,33700000.0,5600000.0,2014,39300000.0,Low
29,2017-02-17,Fist Fight,25000000.0,32187017.0,40286416.0,1.61145664,15286416.0,2017,Fist Fight,WB (NL),32200000.0,8900000.0,2017,41100000.0,High
32,2011-12-09,The Sitter,25000000.0,30542576.0,38749404.0,1.54997616,13749404.0,2011,The Sitter,Fox,30400000.0,4500000.0,2011,34900000.0,High
36,2014-04-11,Draft Day,25000000.0,28842237.0,29847480.0,1.1938992,4847480.0,2014,Draft Day,LG/S,28800000.0,620000.0,2014,29420000.0,High
38,2017-02-03,Rings,25000000.0,27793018.0,82917283.0,3.31669132,57917283.0,2017,Rings,Par.,27800000.0,55300000.0,2017,83100000.0,High
43,2011-08-26,Don't Be Afraid of the Dark,25000000.0,24046682.0,39126427.0,1.56505708,14126427.0,2011,Don't Be Afraid of the Dark,FD,24000000.0,12900000.0,2011,36900000.0,High
44,2010-04-23,The Losers,25000000.0,23591432.0,29863840.0,1.1945536,4863840.0,2010,The Losers,WB,23600000.0,5800000.0,2010,29400000.0,High
50,2011-02-11,The Eagle,25000000.0,19490041.0,38993548.0,1.55974192,13993548.0,2011,The Eagle,Focus,19500000.0,7600000.0,2011,27100000.0,High
52,2011-09-02,Shark Night 3D,25000000.0,18877153.0,18877153.0,0.75508612,-6122847.0,2011,Shark Night 3D,Rela.,18900000.0,21300000.0,2011,40200000.0,High
56,2017-12-22,Father Figures,25000000.0,17501244.0,21038441.0,0.84153764,-3961559.0,2017,Father Figures,WB,17500000.0,8100000.0,2017,25600000.0,High
58,2013-10-25,The Counselor,25000000.0,16973715.0,71009334.0,2.84037336,46009334.0,2013,The Counselor,Fox,17000000.0,54000000.0,2013,71000000.0,High
60,2018-12-07,Mary Queen of Scots,25000000.0,16468499.0,46734733.0,1.86938932,21734733.0,2018,Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,46400000.0,High
63,1986-04-18,Legend,25000000.0,15502112.0,23506237.0,0.94024948,-1493763.0,1986,Legend,Uni.,1900000.0,41100000.0,2015,43000000.0,High
10,2015-11-20,Legend,25000000.0,1872994.0,42425450.0,1.697018,17425450.0,2015,Legend,Uni.,1900000.0,41100000.0,2015,43000000.0,High
68,2010-10-08,My Soul to Take,25000000.0,14744435.0,16727470.0,0.6690988,-8272530.0,2010,My Soul to Take,Uni.,14700000.0,6200000.0,2010,20900000.0,High
74,2011-09-09,Warrior,25000000.0,13657115.0,24215385.0,0.9686154,-784615.0,2011,Warrior,LGF,13700000.0,9400000.0,2011,23100000.0,High
76,2017-09-22,Battle of the Sexes,25000000.0,12638526.0,18445379.0,0.73781516,-6554621.0,2017,Battle of the Sexes,FoxS,12600000.0,18700000.0,2017,31300000.0,High
78,2015-11-13,The 33,25000000.0,12227722.0,28400715.0,1.1360286,3400715.0,2015,The 33,WB,12200000.0,12700000.0,2015,24900000.0,High
80,2011-04-15,The Conspirator,25000000.0,11538204.0,15907411.0,0.63629644,-9092589.0,2011,The Conspirator,RAtt.,11500000.0,3900000.0,2011,15400000.0,High
95,2018-10-12,Beautiful Boy,25000000.0,7634767.0,13031424.0,0.52125696,-11968576.0,2018,Beautiful Boy,Anch.,77200.0,18700000.0,2011,18777200.0,High
8,2017-09-01,Tulip Fever,25000000.0,2455635.0,6792768.0,0.27171072,-18207232.0,2017,Tulip Fever,Wein.,2500000.0,5900000.0,2017,8400000.0,High
12,2016-01-29,Jane Got a Gun,25000000.0,1513793.0,3771345.0,0.1508538,-21228655.0,2016,Jane Got a Gun,Wein.,1500000.0,18700000.0,2016,20200000.0,High
17,2013-03-22,On the Road,25000000.0,720828.0,9313302.0,0.37253208,-15686698.0,2013,On the Road,IFC,744000.0,8000000.0,2012,8744000.0,High
36,2014-06-20,Think Like a Man Too,24000000.0,65028687.0,70027933.0,2.9178305416666666,46027933.0,2014,Think Like a Man Too,SGem,65200000.0,5000000.0,2014,70200000.0,Low
37,2016-12-16,Fences,24000000.0,57682904.0,64282881.0,2.678453375,40282881.0,2016,Fences,Par.,57700000.0,6700000.0,2016,64400000.0,Low
52,2010-08-20,Piranha 3D,24000000.0,25003155.0,83660160.0,3.48584,59660160.0,2010,Piranha 3D,W/Dim.,25000000.0,58200000.0,2010,83200000.0,Low
53,2010-11-24,Faster,24000000.0,23240020.0,35792945.0,1.4913727083333332,11792945.0,2010,Faster,CBS,23200000.0,12400000.0,2010,35600000.0,Low
58,2011-09-16,I Don't Know How She Does It,24000000.0,9659074.0,24474463.0,1.0197692916666667,474463.0,2011,I Don't Know How She Does It,Wein.,9700000.0,20900000.0,2011,30600000.0,Low
60,2013-12-20,Dhoom 3,24000000.0,8031955.0,11723620.0,0.48848416666666666,-12276380.0,2013,Dhoom 3,Yash,8000000.0,80000000.0,2013,88000000.0,Low
71,2018-11-16,Green Book,23000000.0,85080171.0,322034439.0,14.001497347826087,299034439.0,2018,Green Book,Uni.,85100000.0,234700000.0,2018,319800000.0,Low
73,2015-01-16,The Wedding Ringer,23000000.0,64460211.0,80171596.0,3.4857215652173914,57171596.0,2015,The Wedding Ringer,SGem,64500000.0,15300000.0,2015,79800000.0,Low
76,2011-10-07,The Ides of March,23000000.0,40962534.0,77735925.0,3.3798228260869565,54735925.0,2011,The Ides of March,Sony,41000000.0,35000000.0,2011,76000000.0,Low
78,2018-10-05,The Hate U Give,23000000.0,29719483.0,35067665.0,1.5246810869565217,12067665.0,2018,The Hate U Give,Fox,29700000.0,5200000.0,2018,34900000.0,Low
83,2012-01-20,Haywire,23000000.0,18942396.0,36374700.0,1.581508695652174,13374700.0,2012,Haywire,Rela.,18900000.0,14400000.0,2012,33300000.0,Low
86,2016-02-26,Eddie the Eagle,23000000.0,15789389.0,45060480.0,1.9591513043478261,22060480.0,2016,Eddie the Eagle,Fox,15800000.0,30400000.0,2016,46200000.0,Low
3,2016-11-18,Nocturnal Animals,22500000.0,10663357.0,32398681.0,1.4399413777777779,9898681.0,2016,Nocturnal Animals,Focus,10700000.0,19600000.0,2016,30300000.0,Low
4,2015-04-24,The Water Diviner,22500000.0,4200117.0,31054727.0,1.3802100888888889,8554727.0,2015,The Water Diviner,WB,4200000.0,34000000.0,2015,38200000.0,Low
11,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,3.224990590909091,48949793.0,2014,Son of God,Fox,59700000.0,8100000.0,2014,67800000.0,Low
13,2014-08-08,The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,4.2850221818181815,72270488.0,2014,The Hundred-Foot Journey,BV,54200000.0,34600000.0,2014,88800000.0,Low
17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,3.510440681818182,55229695.0,2012,Diary of a Wimpy Kid: Dog Days,Fox,49000000.0,28100000.0,2012,77100000.0,Low
21,2013-11-22,Delivery Man,22000000.0,30659817.0,70536870.0,3.2062213636363635,48536870.0,2013,Delivery Man,BV,30700000.0,19300000.0,2013,50000000.0,Low
22,2016-02-05,"Hail, Caesar!",22000000.0,30080225.0,64160680.0,2.9163945454545455,42160680.0,2016,"Hail, Caesar!",Uni.,30500000.0,33100000.0,2016,63600000.0,Low
27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,1.6186171363636364,13609577.0,2017,Diary of a Wimpy Kid: The Long Haul,Fox,20700000.0,19400000.0,2017,40100000.0,Low
29,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,2.3497891818181817,29695362.0,2013,Homefront,ORF,20200000.0,22900000.0,2013,43100000.0,Low
34,2015-09-04,The Transporter Refueled,22000000.0,16029670.0,69698495.0,3.168113409090909,47698495.0,2015,The Transporter Refueled,EC,16000000.0,56600000.0,2015,72600000.0,Low
40,2017-11-17,"Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,0.5894096363636364,-9032988.0,2017,"Roman J. Israel, Esq.",Sony,12000000.0,1100000.0,2017,13100000.0,Low
41,2013-12-04,Out of the Furnace,22000000.0,11330849.0,15434375.0,0.7015625,-6565625.0,2013,Out of the Furnace,Rela.,11300000.0,4300000.0,2013,15600000.0,Low
44,2017-12-08,Just Getting Started,22000000.0,6069605.0,6756412.0,0.30710963636363636,-15243588.0,2017,Just Getting Started,BG,6100000.0,1600000.0,2017,7700000.0,Low
50,2010-10-08,Stone,22000000.0,1810078.0,4065020.0,0.18477363636363636,-17934980.0,2010,Stone,Over.,1800000.0,7700000.0,2010,9500000.0,Low
58,2012-06-22,To Rome with Love,21500000.0,16684352.0,74326015.0,3.457023953488372,52826015.0,2012,To Rome with Love,SPC,16700000.0,56600000.0,2012,73300000.0,Low
59,2012-11-16,Silver Linings Playbook,21000000.0,132092958.0,236412453.0,11.257735857142857,215412453.0,2012,Silver Linings Playbook,Wein.,132100000.0,104300000.0,2012,236400000.0,Low
60,2018-04-06,Blockers,21000000.0,60311495.0,94045328.0,4.478348952380952,73045328.0,2018,Blockers,Uni.,60300000.0,33700000.0,2018,94000000.0,Low
67,2010-11-05,For Colored Girls,21000000.0,37729698.0,38017873.0,1.8103749047619047,17017873.0,2010,For Colored Girls,LGF,37700000.0,17300.0,2010,37717300.0,Low
73,2017-09-22,Victoria and Abdul,21000000.0,22245070.0,68271146.0,3.251006952380952,47271146.0,2017,Victoria and Abdul,Focus,22200000.0,43200000.0,2017,65400000.0,Low
79,2011-05-06,The Beaver,21000000.0,970816.0,5046038.0,0.2402875238095238,-15953962.0,2011,The Beaver,Sum.,971000.0,6300000.0,2011,7271000.0,Low
92,2016-12-09,La La Land,20000000.0,151101803.0,426351163.0,20.0,406351163.0,2016,La La Land,LG/S,151100000.0,295000000.0,2016,446100000.0,Low
93,2013-07-19,The Conjuring,20000000.0,137400141.0,318000141.0,15.90000705,298000141.0,2013,The Conjuring,WB (NL),137400000.0,182100000.0,2013,319500000.0,Low
95,2017-11-17,Wonder,20000000.0,132422809.0,304604712.0,15.2302356,284604712.0,2017,Wonder,LGF,132400000.0,173500000.0,2017,305900000.0,Low
99,2016-07-29,Bad Moms,20000000.0,113257297.0,180998716.0,9.0499358,160998716.0,2016,Bad Moms,STX,113300000.0,70700000.0,2016,184000000.0,Low
3,2014-07-02,Tammy,20000000.0,84525432.0,96407655.0,4.82038275,76407655.0,2014,Tammy,WB (NL),84500000.0,16000000.0,2014,100500000.0,Low
5,2011-11-16,The Descendants,20000000.0,82624961.0,175507800.0,8.77539,155507800.0,2011,The Descendants,FoxS,82600000.0,94700000.0,2011,177300000.0,Low
14,2012-06-29,Tyler Perry's Madea's Witness Protection,20000000.0,65653242.0,66950887.0,3.34754435,46950887.0,2012,Tyler Perry's Madea's Witness Protection,LGF,65700000.0,1200000.0,2012,66900000.0,Low
15,2010-03-31,The Last Song,20000000.0,62950384.0,92678948.0,4.6339474,72678948.0,2010,The Last Song,BV,63000000.0,26100000.0,2010,89100000.0,Low
18,2013-10-18,12 Years a Slave,20000000.0,56671993.0,181025343.0,9.05126715,161025343.0,2013,12 Years a Slave,FoxS,56700000.0,131100000.0,2013,187800000.0,Low
20,2016-06-03,Me Before You,20000000.0,56245075.0,208265198.0,10.4132599,188265198.0,2016,Me Before You,WB (NL),56200000.0,152100000.0,2016,208300000.0,Low
22,2016-04-15,Barbershop: The Next Cut,20000000.0,54030051.0,54404202.0,2.7202101,34404202.0,2016,Barbershop: The Next Cut,WB (NL),54000000.0,1000000.0,2016,55000000.0,Low
24,2018-09-14,A Simple Favor,20000000.0,53548586.0,97628717.0,4.88143585,77628717.0,2018,A Simple Favor,LGF,53500000.0,44100000.0,2018,97600000.0,Low
25,2015-01-09,Selma,20000000.0,52076908.0,66776576.0,3.3388288,46776576.0,2015,Selma,Par.,52100000.0,14700000.0,2014,66800000.0,Low
34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,4.604423,72088460.0,2015,Spotlight,ORF,45100000.0,53200000.0,2015,98300000.0,Low
39,2017-11-17,The Star,20000000.0,40847995.0,62758010.0,3.1379005,42758010.0,2017,The Star,Sony,40900000.0,22000000.0,2017,62900000.0,Low
43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,3.5326142,50652284.0,2016,Nerve,LGF,38600000.0,46700000.0,2016,85300000.0,Low
48,2016-02-19,Risen,20000000.0,36880033.0,46255763.0,2.31278815,26255763.0,2016,Risen,Sony,36900000.0,9200000.0,2016,46100000.0,Low
49,2010-08-18,Vampires Suck,20000000.0,36661504.0,81424988.0,4.0712494,61424988.0,2010,Vampires Suck,Fox,36700000.0,43900000.0,2010,80600000.0,Low
51,2010-09-01,The American,20000000.0,35606376.0,67950723.0,3.39753615,47950723.0,2010,The American,Focus,35600000.0,32299999.0,2010,67899999.0,Low
53,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000.0,35061031.0,36265745.0,1.81328725,16265745.0,2011,A Very Harold & Kumar 3D Christmas,WB,35100000.0,326000.0,2011,35426000.0,Low
55,2013-01-04,Texas Chainsaw 3D,20000000.0,34341945.0,47666013.0,2.38330065,27666013.0,2013,Texas Chainsaw 3D,LGF,34300000.0,12900000.0,2013,47200000.0,Low
57,2014-09-19,This is Where I Leave You,20000000.0,34296320.0,41296320.0,2.064816,21296320.0,2014,This is Where I Leave You,WB,34300000.0,7000000.0,2014,41300000.0,Low
62,2010-03-12,She's Out of My League,20000000.0,32010860.0,48680977.0,2.43404885,28680977.0,2010,She's Out of My League,Par.,32000000.0,17800000.0,2010,49800000.0,Low
65,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,2.3302027,26604054.0,2011,The Debt,Focus,31200000.0,14500000.0,2011,45700000.0,Low
67,2010-01-08,Daybreakers,20000000.0,30101577.0,51445503.0,2.57227515,31445503.0,2010,Daybreakers,LGF,30100000.0,21300000.0,2010,51400000.0,Low
76,2013-08-23,The World's End,20000000.0,26004851.0,47508505.0,2.37542525,27508505.0,2013,The World's End,Focus,26000000.0,20100000.0,2013,46100000.0,Low
78,2010-09-24,You Again,20000000.0,25702053.0,32838945.0,1.64194725,12838945.0,2010,You Again,BV,25700000.0,6300000.0,2010,32000000.0,Low
81,2018-12-25,On the Basis of Sex,20000000.0,24622687.0,38073377.0,1.90366885,18073377.0,2018,On the Basis of Sex,Focus,24600000.0,13600000.0,2018,38200000.0,Low
84,2011-07-01,Monte Carlo,20000000.0,23186769.0,39686769.0,1.98433845,19686769.0,2011,Monte Carlo,Fox,23200000.0,16500000.0,2011,39700000.0,Low
87,2017-06-16,Rough Night,20000000.0,22105643.0,46844357.0,2.34221785,26844357.0,2017,Rough Night,Sony,22100000.0,25200000.0,2017,47300000.0,Low
5,2012-10-26,Silent Hill: Revelation 3D,20000000.0,17530219.0,55975672.0,2.7987836,35975672.0,2012,Silent Hill: Revelation 3D,ORF,17500000.0,34800000.0,2012,52300000.0,Low
22,2012-04-13,Lockout,20000000.0,14326865.0,33943049.0,1.69715245,13943049.0,2012,Lockout,FD,14300000.0,17900000.0,2012,32200000.0,Low
24,2011-09-30,What's Your Number?,20000000.0,14011084.0,30163785.0,1.50818925,10163785.0,2011,What's Your Number?,Fox,14000000.0,16399999.0,2011,30399999.0,Low
27,2015-10-30,Burnt,20000000.0,13651946.0,36773510.0,1.8386755,16773510.0,2015,Burnt,Wein.,13700000.0,23000000.0,2015,36700000.0,Low
33,2016-02-26,Triple 9,20000000.0,12639297.0,25943792.0,1.2971896,5943792.0,2016,Triple 9,ORF,12600000.0,10500000.0,2016,23100000.0,Low
34,2016-09-02,The Light Between Oceans,20000000.0,12545979.0,22281732.0,1.1140866,2281732.0,2016,The Light Between Oceans,BV,12500000.0,13400000.0,2016,25900000.0,Low
38,2010-10-01,Let Me In,20000000.0,12134935.0,28270399.0,1.41351995,8270399.0,2010,Let Me In,Over.,12100000.0,12000000.0,2010,24100000.0,Low
51,2013-09-20,Battle of the Year,20000000.0,8888355.0,16723377.0,0.83616885,-3276623.0,2013,Battle of the Year,SGem,8900000.0,7700000.0,2013,16600000.0,Low
56,2014-12-12,Inherent Vice,20000000.0,8110975.0,14772346.0,0.7386173,-5227654.0,2014,Inherent Vice,WB,8100000.0,6600000.0,2014,14700000.0,Low
58,2013-10-11,Machete Kills,20000000.0,8008161.0,18273009.0,0.91365045,-1726991.0,2013,Machete Kills,ORF,8000000.0,7000000.0,2013,15000000.0,Low
65,2015-04-24,Little Boy,20000000.0,6485961.0,17769299.0,0.88846495,-2230701.0,2015,Little Boy,ORF,6500000.0,18700000.0,2015,25200000.0,Low
67,2012-10-26,Chasing Mavericks,20000000.0,6002756.0,8300821.0,0.41504105,-11699179.0,2012,Chasing Mavericks,Fox,6000000.0,600.0,2012,6000600.0,Low
68,2014-12-31,A Most Violent Year,20000000.0,5749134.0,8846875.0,0.44234375,-11153125.0,2014,A Most Violent Year,A24,5700000.0,6300000.0,2014,12000000.0,Low
69,2011-11-23,A Dangerous Method,20000000.0,5702083.0,14807531.0,0.74037655,-5192469.0,2011,A Dangerous Method,SPC,5700000.0,21800000.0,2011,27500000.0,Low
74,2016-08-26,Hands of Stone,20000000.0,4712792.0,5031975.0,0.25159875,-14968025.0,2016,Hands of Stone,Wein.,4700000.0,18700000.0,2016,23400000.0,Low
78,2012-09-07,The Cold Light of Day,20000000.0,3763583.0,25361206.0,1.2680603,5361206.0,2012,The Cold Light of Day,LG/S,3800000.0,13100000.0,2012,16900000.0,Low
81,2018-10-26,Suspiria,20000000.0,2483472.0,7034615.0,0.35173075,-12965385.0,2018,Suspiria,Amazon,2500000.0,5400000.0,2018,7900000.0,Low
90,2011-04-29,Dylan Dog: Dead of Night,20000000.0,1186538.0,6093725.0,0.30468625,-13906275.0,2011,Dylan Dog: Dead of Night,OMNI/FSR,1200000.0,3400000.0,2011,4600000.0,Low
96,2010-12-03,All Good Things,20000000.0,582024.0,873617.0,0.04368085,-19126383.0,2010,All Good Things,Magn.,582000.0,62500.0,2010,644500.0,Low
97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,0.1863873,-16272254.0,2015,By the Sea,Uni.,538000.0,2800000.0,2015,3338000.0,Low
1,2010-12-10,The Tempest,20000000.0,277943.0,277943.0,0.01389715,-19722057.0,2010,The Tempest,Mira.,278000.0,68700.0,2010,346700.0,Low
6,2015-10-30,Regression,20000000.0,55039.0,15824374.0,0.7912187,-4175626.0,2015,Regression,W/Dim.,55000.0,17600000.0,2016,17655000.0,Low
19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,10.040553538461538,176290794.0,2017,The Shape of Water,FoxS,63900000.0,131400000.0,2017,195300000.0,Low
23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,0.3123374869109948,-13134354.0,2011,The Devil's Double,LGF,1400000.0,18700000.0,2011,20100000.0,Low
27,2011-06-24,Bad Teacher,19000000.0,100292856.0,215448997.0,11.339420894736842,196448997.0,2011,Bad Teacher,Sony,100300000.0,115900000.0,2011,216200000.0,Low
28,2016-08-12,Sausage Party,19000000.0,97670358.0,141344255.0,7.439171315789474,122344255.0,2016,Sausage Party,Sony,97700000.0,43000000.0,2016,140700000.0,Low
36,2010-02-26,The Crazies,19000000.0,39123589.0,56445534.0,2.9708175789473685,37445534.0,2010,The Crazies,Over.,39100000.0,15700000.0,2010,54800000.0,Low
39,2010-08-20,The Switch,19000000.0,27758465.0,49858465.0,2.624129736842105,30858465.0,2010,The Switch,Mira.,27800000.0,22100000.0,2010,49900000.0,Low
40,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0,1.7167852631578948,13618920.0,2010,Leap Year,Uni.,25900000.0,6700000.0,2010,32600000.0,Low
41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,4.004563736842106,57086711.0,2013,The Book Thief,Fox,21500000.0,55100000.0,2013,76600000.0,Low
48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,0.3987686315789474,-11423396.0,2011,Take Me Home Tonight,Rela.,6900000.0,18700000.0,2011,25600000.0,Low
49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,0.3023948947368421,-13254497.0,2012,Won't Back Down,Fox,5300000.0,18700000.0,2012,24000000.0,Low
64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,15.052468222222222,252944428.0,2014,Neighbors,Uni.,150200000.0,120500000.0,2014,270700000.0,Low
77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,5.116475444444444,74096558.0,2016,My Big Fat Greek Wedding 2,Uni.,59700000.0,29200000.0,2016,88900000.0,Low
78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,3.348787,42278166.0,2015,The Perfect Guy,SGem,57000000.0,3200000.0,2015,60200000.0,Low
80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,4.094177444444444,55695194.0,2011,Diary of a Wimpy Kid: Rodrick Rules,Fox,52700000.0,19700000.0,2011,72400000.0,Low
83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,2.6199251111111113,29158652.0,2011,Soul Surfer,TriS,43900000.0,3200000.0,2011,47100000.0,Low
85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,2.5848422777777778,28527161.0,2018,Uncle Drew,LG/S,42500000.0,4200000.0,2018,46700000.0,Low
90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,5.717386722222222,84912961.0,2013,Blue Jasmine,SPC,33400000.0,64099999.0,2013,97499999.0,Low
95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,2.2870018333333335,23166033.0,2015,Ricki and the Flash,TriS,26800000.0,14500000.0,2015,41300000.0,Low
98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,2.345971666666667,24227490.0,2015,Love the Coopers,LGF,26300000.0,16100000.0,2015,42400000.0,Low
6,2010-11-05,127 Hours,18000000.0,18335230.0,60217171.0,3.345398388888889,42217171.0,2010,127 Hours,FoxS,18300000.0,42400000.0,2010,60700000.0,Low
9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,1.6964255555555556,12535660.0,2016,Norm of the North,LGF,17100000.0,18700000.0,2016,35800000.0,Low
11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,2.4112508333333333,25402515.0,2013,Jobs,ORF,16100000.0,19800000.0,2013,35900000.0,Low
13,2010-01-08,Youth in Revolt,18000000.0,15285588.0,19685588.0,1.0936437777777779,1685588.0,2010,Youth in Revolt,W/Dim.,15300000.0,4400000.0,2010,19700000.0,Low
14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,0.9955562777777778,-79987.0,2014,And So It Goes,CE,15200000.0,10200000.0,2014,25400000.0,Low
19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,0.7883227777777778,-3810190.0,2014,Labor Day,Par.,13400000.0,6900000.0,2014,20300000.0,Low
25,2010-01-15,The Last Station,18000000.0,6617867.0,15696146.0,0.8720081111111111,-2303854.0,2010,The Last Station,SPC,6600000.0,6900000.0,2010,13500000.0,Low
31,2010-08-20,Mao's Last Dancer,18000000.0,4806750.0,25941437.0,1.4411909444444444,7941437.0,2010,Mao's Last Dancer,Gold.,4800000.0,17500000.0,2010,22300000.0,Low
